,iso_code,country,year,coal_prod_change_pct,coal_prod_change_twh,gas_prod_change_pct,gas_prod_change_twh,oil_prod_change_pct,oil_prod_change_twh,energy_cons_change_pct,energy_cons_change_twh,biofuel_share_elec,biofuel_elec_per_capita,biofuel_cons_change_pct,biofuel_share_energy,biofuel_cons_change_twh,biofuel_consumption,biofuel_cons_per_capita,carbon_intensity_elec,coal_share_elec,coal_cons_change_pct,coal_share_energy,coal_cons_change_twh,coal_consumption,coal_elec_per_capita,coal_cons_per_capita,coal_production,coal_prod_per_capita,electricity_demand,biofuel_electricity,coal_electricity,fossil_electricity,gas_electricity,hydro_electricity,nuclear_electricity,oil_electricity,other_renewable_exc_biofuel_electricity,other_renewable_electricity,renewables_electricity,solar_electricity,wind_electricity,electricity_generation,greenhouse_gas_emissions,energy_per_gdp,energy_per_capita,fossil_cons_change_pct,fossil_share_energy,fossil_cons_change_twh,fossil_fuel_consumption,fossil_energy_per_capita,fossil_cons_per_capita,fossil_share_elec,gdp,gas_share_elec,gas_cons_change_pct,gas_share_energy,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_energy_per_capita,gas_production,gas_prod_per_capita,hydro_share_elec,hydro_cons_change_pct,hydro_share_energy,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_energy_per_capita,low_carbon_share_elec,low_carbon_electricity,low_carbon_elec_per_capita,low_carbon_cons_change_pct,low_carbon_share_energy,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_energy_per_capita,net_elec_imports_share_demand,net_elec_imports,nuclear_share_elec,nuclear_cons_change_pct,nuclear_share_energy,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_energy_per_capita,oil_share_elec,oil_cons_change_pct,oil_share_energy,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_energy_per_capita,oil_production,oil_prod_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_elec_per_capita,other_renewables_cons_change_pct,other_renewables_share_energy,other_renewables_cons_change_twh,other_renewable_consumption,other_renewables_share_elec_exc_biofuel,other_renewables_share_elec,other_renewables_energy_per_capita,per_capita_electricity,population,primary_energy_consumption,renewables_elec_per_capita,renewables_share_elec,renewables_cons_change_pct,renewables_share_energy,renewables_cons_change_twh,renewables_consumption,renewables_energy_per_capita,solar_share_elec,solar_cons_change_pct,solar_share_energy,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_energy_per_capita,wind_share_elec,wind_cons_change_pct,wind_share_energy,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_energy_per_capita
5442,OWID_EUR,Europe,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.492,284.126,0.0,0.0,0.0,0.0,0.0,278.113,13.931,0.0,0.0,0.0,0.0,881.045,0.0,0.0,0.0,4727.66,212.8,659.87,1995.93,1207.47,758.75,1105.4,128.59,7.71,220.51,1635.49,182.06,474.17,4736.82,1317.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2664.925,42.136,0.0,25.491,0.0,0.0,0.0,0.0,1612.189,0.0,0.0,0.0,16.018,0.0,0.0,0.0,0.0,1013.067,0.0,57.864,2740.89,3659.58,0.0,0.0,0.0,0.0,0.0,-0.194,-9.16,23.336,0.0,0.0,0.0,0.0,1475.907,0.0,2.715,0.0,0.0,0.0,0.0,171.691,0.0,0.0,0.0,10.294,294.42,0.0,0.0,0.0,0.0,0.163,4.655,0.0,6324.505,748962983.0,0.0,2183.673,34.527,0.0,0.0,0.0,0.0,0.0,3.844,0.0,0.0,0.0,0.0,243.083,0.0,10.01,0.0,0.0,0.0,0.0,633.102,0.0
5468,OWID_EU27,European Union (27),1990,0.0,0.0,0.0,0.0,0.0,0.0,-0.543,-94.981,0.609,32.775,0.0,0.0,0.0,0.074,0.176,0.0,35.176,-9.048,26.115,-451.585,0.0,1892.851,10819.918,0.0,0.0,2291.22,13.75,794.09,1225.31,187.58,284.82,729.11,243.64,3.72,17.47,303.07,0.01,0.77,2257.49,0.0,0.0,41431.76,-1.114,83.508,-163.446,14514.911,34598.796,2920.738,54.278,0.0,8.309,5.027,16.759,139.419,0.0,447.129,6943.747,0.0,0.0,12.617,4.348,4.552,32.965,791.127,678.918,1885.789,45.722,1032.18,2460.379,2.447,16.492,68.464,2866.584,6832.997,1.472,33.73,32.297,1.082,11.651,21.675,2025.035,1737.96,4827.021,10.793,2.151,40.633,148.72,0.0,580.758,16835.131,0.0,0.0,8.867,41.643,37.0,0.277,13.011,48.175,0.165,0.774,114.834,5381.117,419520686.0,17381.48,722.42,13.425,5.887,4.842,46.79,841.548,2005.976,0.0,26.513,0.0,0.007,0.032,0.024,0.076,0.034,52.145,0.012,0.734,2.14,1.835,5.101
5469,OWID_EU27,European Union (27),1991,0.0,0.0,0.0,0.0,0.0,0.0,-0.477,-82.849,0.628,34.321,10.994,0.0,0.008,0.082,0.195,0.0,34.57,-5.772,24.726,-261.989,0.0,1888.131,10165.907,0.0,0.0,2301.44,14.44,794.41,1232.57,182.59,296.91,749.29,255.57,3.7,18.14,316.14,0.01,1.08,2298.0,0.0,0.0,41114.901,-1.234,82.873,-179.08,14335.831,34072.999,2929.538,53.637,0.0,7.946,2.37,17.239,69.026,0.0,433.975,7087.703,0.0,0.0,12.92,4.788,4.792,37.876,829.003,705.687,1970.351,46.363,1065.43,2532.284,3.357,17.127,96.231,2962.815,7041.934,0.149,3.44,32.606,2.787,12.033,56.433,2081.468,1780.891,4947.174,11.121,0.197,40.908,13.883,0.0,607.432,16819.39,0.0,0.0,8.794,43.115,2.807,0.286,1.352,49.527,0.161,0.789,117.715,5461.822,420738741.0,17298.632,751.393,13.757,4.729,5.095,39.798,881.347,2094.76,0.0,17.391,0.0,0.006,0.038,0.024,0.089,0.047,26.032,0.016,0.557,2.697,2.567,6.411
5470,OWID_EU27,European Union (27),1992,0.0,0.0,0.0,0.0,0.0,0.0,-1.911,-330.556,0.66,35.714,186.229,0.001,0.153,0.234,0.555,0.0,33.603,-6.899,23.468,-295.074,0.0,1817.525,9437.104,0.0,0.0,2287.69,15.07,766.93,1202.05,172.7,309.17,750.51,262.42,3.98,19.05,329.75,0.02,1.51,2282.31,0.0,0.0,40212.153,-2.591,82.298,-371.446,13964.385,33093.791,2848.704,52.668,0.0,7.567,-3.299,16.995,-98.371,0.0,409.277,6833.997,0.0,0.0,13.546,4.083,5.085,33.851,862.854,732.693,2044.853,47.332,1080.26,2560.077,1.38,17.702,40.89,3003.705,7118.394,0.235,5.38,32.884,0.14,12.284,2.918,2084.386,1778.612,4939.726,11.498,0.311,41.835,21.999,0.0,621.902,16822.691,0.0,0.0,9.432,45.146,4.976,0.306,2.464,51.992,0.174,0.835,123.213,5408.78,421963881.0,16968.076,781.465,14.448,4.308,5.418,37.972,919.319,2178.668,0.001,78.43,0.0,0.029,0.067,0.047,0.159,0.066,54.686,0.025,1.475,4.172,3.579,9.888
5471,OWID_EU27,European Union (27),1993,0.0,0.0,0.0,0.0,0.0,0.0,-0.798,-135.47,0.72,38.878,138.987,0.003,0.326,0.56,1.324,0.0,32.769,-4.461,22.602,-177.645,0.0,1769.518,8991.455,0.0,0.0,2290.19,16.45,748.72,1171.85,179.2,317.37,772.85,243.93,4.16,20.61,340.12,0.02,2.12,2284.82,0.0,0.0,39782.031,-1.626,81.611,-227.114,13737.271,32466.544,2769.54,51.289,0.0,7.843,2.02,17.478,58.239,0.0,423.52,6952.953,0.0,0.0,13.89,2.555,5.257,22.043,884.897,750.069,2091.359,48.711,1112.97,2630.383,3.051,18.389,91.643,3095.348,7315.519,0.234,5.37,33.825,3.002,12.755,62.575,2146.961,1826.547,5074.109,10.676,-1.517,41.532,-107.708,0.0,576.502,16522.136,0.0,0.0,9.832,48.709,9.841,0.339,5.116,57.108,0.182,0.902,134.968,5399.923,423120831.0,16832.606,803.837,14.886,3.162,5.634,29.068,948.387,2241.409,0.001,17.83,0.0,0.012,0.079,0.047,0.186,0.093,37.639,0.034,1.57,5.743,5.01,13.572
5472,OWID_EU27,European Union (27),1994,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,-67.255,0.755,41.334,174.216,0.009,0.976,1.536,3.622,0.0,32.727,-2.308,22.169,-87.807,0.0,1792.773,8763.482,0.0,0.0,2326.11,17.53,760.33,1200.49,191.92,327.61,770.46,248.24,3.95,21.48,352.28,0.03,3.16,2323.23,0.0,0.0,39530.825,-0.671,81.389,-92.139,13645.131,32173.696,2830.621,51.673,0.0,8.261,-1.223,17.333,-35.978,0.0,452.526,6851.932,0.0,0.0,14.101,2.952,5.434,26.123,911.02,772.468,2148.083,48.327,1122.74,2647.296,0.804,18.611,24.884,3120.233,7357.16,0.124,2.88,33.163,-0.272,12.771,-5.836,2141.126,1816.659,5048.535,10.685,0.453,41.887,31.645,0.0,585.322,16558.283,0.0,0.0,9.314,50.647,3.562,0.353,2.034,59.142,0.17,0.925,139.45,5477.917,424108292.0,16765.351,830.637,15.163,3.239,5.84,30.72,979.107,2308.625,0.001,15.169,0.001,0.012,0.091,0.071,0.214,0.136,27.437,0.044,1.576,7.318,7.451,17.256
5473,OWID_EU27,European Union (27),1995,0.0,0.0,0.0,0.0,0.0,0.0,2.488,417.093,0.83,46.65,57.076,0.014,0.877,2.413,5.679,0.0,32.478,-1.232,21.364,-45.776,0.0,1826.247,8640.112,0.0,0.0,2393.37,19.82,775.91,1242.64,204.79,327.01,791.87,261.94,3.99,23.81,354.54,0.04,3.68,2389.05,0.0,0.0,40442.042,2.564,81.45,349.9,13995.032,32939.882,2924.782,52.014,0.0,8.572,8.327,18.321,241.993,0.0,482.011,7409.29,0.0,0.0,13.688,-0.306,5.286,-2.79,908.23,769.678,2137.687,47.986,1146.41,2698.287,2.153,18.55,67.193,3187.425,7502.192,0.18,4.32,33.146,2.845,12.816,60.91,2202.035,1863.812,5182.895,10.964,2.188,41.765,153.684,0.0,616.524,16890.48,0.0,0.0,9.391,56.041,9.894,0.378,5.851,64.993,0.167,0.997,152.974,5623.069,424865874.0,17182.443,834.475,14.84,0.642,5.735,6.283,985.39,2319.296,0.002,24.937,0.001,0.023,0.113,0.094,0.267,0.154,31.725,0.056,2.322,9.64,8.662,22.69
5474,OWID_EU27,European Union (27),1996,0.0,0.0,0.0,0.0,0.0,0.0,3.072,527.782,0.785,45.61,47.277,0.02,1.141,3.554,8.354,0.0,32.063,0.21,20.771,7.702,0.0,1863.534,8648.54,0.0,0.0,2454.03,19.4,792.64,1284.12,230.58,328.58,831.28,260.9,4.3,23.7,356.7,0.04,4.38,2472.1,0.0,0.0,41637.568,2.979,81.376,416.854,14411.886,33883.017,3019.026,51.945,0.0,9.327,8.633,19.309,271.758,0.0,542.104,8039.904,0.0,0.0,13.292,-0.468,5.104,-4.248,903.982,772.507,2125.304,48.055,1187.98,2792.996,3.48,18.624,110.929,3298.354,7754.585,-0.736,-18.07,33.626,5.075,13.065,111.761,2313.797,1954.378,5439.844,10.554,1.915,41.296,137.393,0.0,613.388,17194.572,0.0,0.0,10.11,55.72,-0.237,0.366,-0.154,64.839,0.174,0.959,152.44,5812.023,425342463.0,17710.226,838.618,14.429,-0.084,5.559,-0.832,984.558,2314.741,0.002,14.621,0.001,0.017,0.13,0.094,0.306,0.177,25.027,0.068,2.413,12.053,10.298,28.337
5475,OWID_EU27,European Union (27),1997,0.0,0.0,0.0,0.0,0.0,0.0,-0.406,-71.851,0.956,55.828,36.694,0.028,1.304,4.857,11.413,0.0,30.781,-2.991,20.232,-110.013,0.0,1797.1,8384.991,0.0,0.0,2474.46,23.76,764.83,1276.93,250.83,333.4,839.47,261.27,4.46,28.22,368.35,0.05,6.68,2484.75,0.0,0.0,41444.413,-0.948,80.933,-136.675,14275.21,33542.076,3000.368,51.391,0.0,10.095,-2.68,18.868,-91.633,0.0,589.368,7819.898,0.0,0.0,13.418,2.857,5.272,25.828,929.811,783.381,2184.751,48.609,1207.82,2837.982,1.965,19.067,64.824,3363.179,7902.37,-0.416,-10.29,33.785,0.807,13.224,18.673,2332.469,1972.48,5480.54,10.515,0.888,41.832,64.971,0.0,613.899,17337.187,0.0,0.0,10.48,66.308,19.492,0.439,12.639,77.478,0.179,1.136,182.048,5838.35,425591134.0,17638.375,865.502,14.824,4.688,5.844,46.152,1030.709,2421.83,0.002,21.608,0.001,0.028,0.158,0.117,0.372,0.269,52.707,0.104,6.353,18.405,15.696,43.247
5476,OWID_EU27,European Union (27),1998,0.0,0.0,0.0,0.0,0.0,0.0,1.042,183.806,1.045,62.215,-7.052,0.025,-0.343,4.515,10.604,0.0,30.509,-4.464,19.129,-159.314,0.0,1816.657,8007.063,0.0,0.0,2523.68,26.49,773.5,1315.88,275.21,344.3,833.35,267.17,4.79,31.28,386.05,0.08,10.39,2535.28,0.0,0.0,41857.515,1.054,80.942,150.48,14425.69,33880.453,3090.501,51.903,0.0,10.855,2.75,19.187,91.523,0.0,646.363,8031.344,0.0,0.0,13.58,3.283,5.388,30.523,960.334,808.63,2255.458,48.097,1219.4,2863.906,0.991,19.058,33.326,3396.505,7977.096,-0.46,-11.6,32.87,-0.735,12.991,-17.134,2315.335,1957.222,5437.841,10.538,2.958,42.626,218.271,0.0,627.481,17842.046,0.0,0.0,11.25,73.465,12.968,0.491,10.047,87.525,0.189,1.234,205.562,5954.407,425782102.0,17822.181,906.684,15.227,4.896,6.066,50.46,1081.169,2539.255,0.003,38.932,0.001,0.062,0.22,0.188,0.516,0.41,55.26,0.16,10.171,28.576,24.402,67.115
5477,OWID_EU27,European Union (27),1999,0.0,0.0,0.0,0.0,0.0,0.0,-0.475,-84.581,1.058,63.593,12.58,0.029,0.568,5.083,11.928,0.0,29.632,-4.72,18.313,-160.904,0.0,1780.521,7622.565,0.0,0.0,2559.63,27.1,758.77,1324.33,313.91,342.51,848.25,251.65,4.99,32.09,388.03,0.09,13.34,2560.61,0.0,0.0,41622.857,-0.911,80.588,-131.361,14294.329,33542.915,3107.658,51.719,0.0,12.259,2.51,19.763,85.823,0.0,736.618,8225.793,0.0,0.0,13.376,-0.631,5.38,-6.062,954.271,803.73,2239.282,48.281,1236.28,2901.041,1.377,19.412,46.781,3443.285,8079.975,-0.038,-0.98,33.127,1.796,13.288,41.595,2356.93,1990.494,5530.747,9.828,-0.741,42.512,-56.28,0.0,590.519,17694.557,0.0,0.0,11.709,75.302,2.47,0.506,2.162,89.687,0.195,1.253,210.457,6008.699,426150476.0,17737.6,910.547,15.154,0.48,6.125,5.186,1086.355,2549.228,0.004,1.403,0.001,0.003,0.223,0.211,0.523,0.521,29.799,0.209,8.515,37.092,31.303,87.039
5478,OWID_EU27,European Union (27),2000,0.0,0.0,0.0,0.0,0.0,0.0,0.741,131.408,1.145,70.539,56.178,0.044,2.855,7.938,18.597,382.302,30.436,1.361,18.426,44.208,0.0,1874.93,7713.485,0.0,0.0,2638.36,30.11,800.33,1361.04,331.48,351.75,859.95,229.23,5.29,35.4,408.53,0.11,21.27,2629.52,1005.27,0.0,41861.656,0.201,80.156,28.733,14323.062,33554.581,3188.503,51.76,0.0,12.606,2.38,20.084,83.418,0.0,776.557,8407.571,0.0,0.0,13.377,3.684,5.537,35.159,989.43,824.043,2317.934,48.24,1268.48,2971.663,2.982,19.844,102.675,3545.961,8307.109,0.335,8.84,32.704,1.374,13.371,32.39,2389.321,2014.602,5597.452,8.718,-1.311,41.646,-98.893,0.0,537.016,17433.525,0.0,0.0,12.393,82.931,10.834,0.556,9.716,99.403,0.201,1.346,232.871,6160.166,426858608.0,17869.008,957.062,15.536,6.47,6.473,70.285,1156.64,2709.656,0.004,46.105,0.002,0.103,0.325,0.258,0.763,0.809,60.53,0.333,22.452,59.543,49.829,139.492
5479,OWID_EU27,European Union (27),2001,0.0,0.0,0.0,0.0,0.0,0.0,1.956,349.473,1.179,74.538,16.028,0.051,1.272,9.211,21.522,374.553,29.304,-0.264,18.025,-8.677,0.0,1852.736,7673.135,0.0,0.0,2702.46,31.9,792.92,1378.91,354.33,375.08,888.9,231.66,5.09,36.99,438.0,0.19,25.74,2705.81,1013.47,0.0,42569.285,1.537,79.826,220.104,14543.166,33981.547,3221.96,50.961,0.0,13.095,3.467,20.382,124.439,0.0,827.927,8676.454,0.0,0.0,13.862,4.802,5.692,47.511,1036.942,876.412,2422.917,49.039,1326.9,3100.433,3.648,20.174,129.369,3675.33,8587.772,-0.124,-3.35,32.852,2.696,13.468,64.422,2453.742,2077.003,5733.411,8.562,1.402,41.419,104.342,0.0,541.297,17631.958,0.0,0.0,11.893,86.431,4.284,0.569,4.259,103.662,0.188,1.367,242.216,6322.393,427972452.0,18218.481,1023.43,16.187,5.615,6.705,64.948,1221.588,2854.361,0.007,26.986,0.002,0.088,0.413,0.444,0.966,0.951,19.846,0.392,11.817,71.36,60.144,166.741
5480,OWID_EU27,European Union (27),2002,0.0,0.0,0.0,0.0,0.0,0.0,-0.629,-114.55,1.351,85.696,31.798,0.067,2.929,12.14,28.27,384.689,29.898,0.549,18.239,18.013,0.0,1896.355,7689.148,0.0,0.0,2730.85,36.8,814.34,1429.89,372.81,314.12,902.34,242.74,5.25,42.05,391.5,0.27,35.06,2723.73,1047.79,0.0,42158.655,-0.053,80.289,-7.671,14535.495,33848.831,3329.787,52.497,0.0,13.687,0.719,20.658,26.698,0.0,868.163,8709.302,0.0,0.0,11.533,-16.339,4.792,-169.429,867.512,731.492,2020.177,47.503,1293.84,3012.967,-2.908,19.711,-106.879,3568.451,8309.857,0.261,7.12,33.129,0.858,13.67,21.056,2474.798,2101.281,5763.066,8.912,-0.694,41.392,-52.383,0.0,565.269,17450.381,0.0,0.0,12.226,97.922,13.056,0.647,13.534,117.195,0.193,1.544,272.913,6342.755,429423832.0,18103.931,911.687,14.374,-10.473,6.041,-127.935,1093.653,2546.791,0.01,67.961,0.004,0.281,0.694,0.629,1.617,1.287,34.685,0.531,24.751,96.112,81.644,223.816
5481,OWID_EU27,European Union (27),2003,0.0,0.0,0.0,0.0,0.0,0.0,1.936,350.454,1.539,100.122,25.314,0.082,3.073,15.213,35.29,389.0,30.282,3.407,18.502,112.486,0.0,1969.586,7920.632,0.0,0.0,2801.69,43.16,849.04,1497.59,420.74,306.23,907.18,227.81,5.92,49.08,399.01,0.4,43.3,2803.78,1090.67,0.0,42810.112,2.382,80.641,346.3,14881.795,34522.49,3474.079,53.413,0.0,15.006,5.4,21.36,201.959,0.0,976.024,9144.436,0.0,0.0,10.922,-3.896,4.518,-33.8,833.712,710.386,1934.029,46.587,1306.19,3030.073,0.116,19.359,4.154,3572.604,8287.656,-0.075,-2.09,32.356,-0.107,13.396,-2.653,2472.145,2104.458,5734.831,8.125,0.425,40.779,31.855,0.0,528.469,17457.422,0.0,0.0,13.733,113.855,13.823,0.723,16.2,133.396,0.211,1.75,309.448,6504.153,431075373.0,18454.385,925.615,14.231,0.622,5.963,6.807,1100.46,2552.825,0.014,73.115,0.007,0.508,1.202,0.928,2.788,1.544,21.668,0.634,20.826,116.938,100.446,271.269
5482,OWID_EU27,European Union (27),2004,0.0,0.0,0.0,0.0,0.0,0.0,1.35,249.099,1.838,121.926,33.502,0.109,5.097,20.309,46.934,378.276,29.104,-1.727,17.94,-58.976,0.0,1930.611,7754.181,0.0,0.0,2858.69,52.76,835.42,1500.39,460.38,324.7,928.46,204.59,5.99,58.75,441.65,0.68,57.52,2870.5,1085.84,0.0,43222.752,0.623,80.063,92.757,14974.552,34605.389,3467.321,52.269,0.0,16.038,2.692,21.643,106.125,0.0,1063.914,9354.864,0.0,0.0,11.312,5.525,4.704,46.061,879.773,750.364,2033.108,47.731,1370.11,3166.251,4.376,19.937,156.342,3728.947,8617.397,-0.413,-11.81,32.345,1.711,13.444,42.31,2514.454,2145.621,5810.77,7.127,0.606,40.479,45.608,0.0,472.797,17496.344,0.0,0.0,13.843,135.768,18.573,0.846,24.776,158.171,0.209,2.047,365.526,6633.572,432723118.0,18703.484,1020.63,15.386,10.362,6.493,114.033,1214.493,2806.627,0.024,62.726,0.01,0.754,1.956,1.571,4.519,2.004,31.936,0.825,37.346,154.283,132.926,356.54
5483,OWID_EU27,European Union (27),2005,0.0,0.0,0.0,0.0,0.0,0.0,0.049,9.203,2.115,140.483,71.62,0.186,14.546,34.855,80.271,377.489,28.046,-3.317,17.336,-111.309,0.0,1862.874,7471.177,0.0,0.0,2891.44,61.0,808.89,1523.26,514.72,308.36,916.08,199.65,5.87,66.87,444.77,1.45,68.09,2884.11,1088.72,0.0,43095.335,0.31,80.272,46.455,15021.007,34593.393,3508.069,52.816,0.0,17.847,3.43,22.375,138.83,0.0,1185.401,9642.424,0.0,0.0,10.692,-6.007,4.419,-52.846,826.927,710.153,1904.414,47.184,1360.85,3134.039,-0.999,19.728,-37.252,3691.695,8501.976,0.254,7.33,31.763,-1.941,13.176,-48.803,2465.652,2109.733,5678.399,6.922,0.25,40.561,18.934,0.0,459.794,17479.793,0.0,0.0,13.519,154.002,12.933,0.955,20.456,178.628,0.204,2.319,411.379,6642.108,434216057.0,18712.687,1024.306,15.421,0.951,6.552,11.55,1226.043,2823.578,0.05,99.526,0.021,1.946,3.902,3.339,8.986,2.361,17.791,0.971,27.448,181.731,156.811,418.528
5484,OWID_EU27,European Union (27),2006,0.0,0.0,0.0,0.0,0.0,0.0,0.722,135.193,2.379,160.408,52.968,0.283,18.462,53.317,122.422,377.048,27.807,2.714,17.679,88.053,0.0,1874.792,7651.074,0.0,0.0,2936.77,69.86,816.5,1553.34,542.5,311.4,914.44,194.34,6.08,75.94,468.53,2.47,78.72,2936.31,1107.13,0.0,43277.219,0.529,80.118,79.524,15100.531,34672.812,3566.674,52.901,0.0,18.476,-0.315,22.144,-13.209,0.0,1245.652,9583.334,0.0,0.0,10.605,0.526,4.41,4.346,831.274,715.015,1908.714,47.099,1382.97,3175.482,1.508,19.882,55.669,3747.364,8604.442,0.016,0.46,31.142,-0.832,12.973,-20.51,2445.141,2099.675,5614.367,6.619,0.062,40.295,4.68,0.0,446.23,17438.404,0.0,0.0,13.96,174.368,13.226,1.073,23.626,202.253,0.207,2.586,464.4,6742.155,435515035.0,18847.88,1075.807,15.956,6.213,6.909,76.18,1302.222,2990.075,0.084,69.984,0.035,2.731,6.633,5.671,15.23,2.681,14.865,1.108,27.015,208.746,180.752,479.308
5485,OWID_EU27,European Union (27),2007,0.0,0.0,0.0,0.0,0.0,0.0,-1.266,-238.58,2.656,179.614,36.768,0.392,19.603,72.92,166.996,380.777,28.063,0.911,18.069,30.365,0.0,1897.917,7700.591,0.0,0.0,2963.76,78.43,828.74,1583.19,574.53,309.33,872.24,179.92,6.24,84.67,497.69,3.77,99.92,2953.12,1124.48,0.0,42617.588,-1.326,80.069,-200.163,14900.368,34123.678,3625.7,53.611,0.0,19.455,-1.645,22.059,-68.651,0.0,1315.744,9401.036,0.0,0.0,10.475,-1.249,4.411,-10.386,820.888,708.404,1879.934,46.389,1369.93,3137.308,-1.025,19.931,-38.418,3708.946,8493.944,0.359,10.64,29.536,-5.216,12.454,-127.53,2317.611,1997.537,5307.615,6.093,-2.131,39.941,-161.877,0.0,412.039,17022.051,0.0,0.0,14.29,193.905,10.873,1.205,21.991,224.244,0.211,2.867,513.547,6763.009,436657730.0,18609.299,1139.771,16.853,6.843,7.477,89.113,1391.335,3186.329,0.128,50.765,0.054,3.367,10.0,8.634,22.901,3.384,26.126,1.415,54.537,263.283,228.829,602.951
5486,OWID_EU27,European Union (27),2008,0.0,0.0,0.0,0.0,0.0,0.0,-0.445,-82.824,2.97,201.274,31.46,0.517,22.94,95.861,219.028,364.118,25.522,-7.267,16.831,-244.356,0.0,1729.666,7124.589,0.0,0.0,2978.18,88.09,757.01,1539.41,613.87,327.08,884.73,168.53,6.2,94.29,542.01,7.42,113.22,2966.15,1080.03,0.0,42330.495,-1.579,79.157,-235.306,14665.062,33507.688,3517.344,51.899,0.0,20.696,1.999,22.601,82.045,0.0,1402.61,9566.913,0.0,0.0,11.027,5.23,4.663,42.933,863.82,747.334,1973.713,48.101,1426.74,3259.908,4.111,20.843,152.481,3861.428,8822.841,0.404,12.03,29.828,0.831,12.614,19.267,2336.878,2021.489,5339.452,5.682,-0.982,39.726,-72.995,0.0,385.068,16816.186,0.0,0.0,14.166,215.44,10.805,1.341,24.23,248.474,0.209,3.179,567.73,6777.252,437662613.0,18526.475,1238.42,18.273,9.575,8.229,133.214,1524.549,3483.39,0.25,96.362,0.106,9.636,19.636,16.954,44.865,3.817,12.715,1.602,33.475,296.759,258.692,678.053
5487,OWID_EU27,European Union (27),2009,0.0,0.0,0.0,0.0,0.0,0.0,-5.985,-1108.76,3.454,221.719,17.944,0.649,17.201,113.062,257.795,355.388,24.992,-11.276,15.884,-351.615,0.0,1604.183,6308.086,0.0,0.0,2832.44,97.24,703.55,1417.85,566.31,330.5,824.92,147.99,5.99,103.23,572.38,14.08,124.57,2815.15,1000.47,0.0,39714.583,-6.976,78.322,-1023.081,13641.981,31105.436,3232.877,50.365,0.0,20.117,-6.062,22.582,-253.803,0.0,1291.258,8968.366,0.0,0.0,11.74,0.264,4.973,2.279,866.099,753.582,1974.815,49.635,1397.3,3186.02,-2.219,21.678,-85.68,3775.747,8609.18,0.61,17.29,29.303,-7.363,12.429,-172.06,2164.819,1880.921,4936.06,5.257,-5.675,39.857,-417.662,0.0,337.436,15828.984,0.0,0.0,13.658,235.377,8.917,1.554,22.157,270.631,0.213,3.667,617.072,6418.897,438572265.0,17417.715,1305.098,20.332,5.666,9.249,86.379,1610.929,3673.12,0.5,88.505,0.213,17.379,37.014,32.104,84.398,4.425,9.221,1.861,27.364,324.122,284.035,739.04
5488,OWID_EU27,European Union (27),2010,0.0,0.0,0.0,0.0,0.0,0.0,3.769,656.474,3.777,253.676,18.943,0.744,21.417,134.478,306.037,345.019,23.757,4.856,16.05,134.334,0.0,1595.743,6601.636,0.0,0.0,2956.44,111.47,701.2,1443.09,589.27,373.33,854.47,152.62,6.09,117.56,653.96,23.24,139.83,2951.52,1018.33,0.0,41132.006,2.705,77.519,368.992,14010.973,31885.217,3284.086,48.893,0.0,19.965,7.496,23.393,294.825,0.0,1341.02,9622.025,0.0,0.0,12.649,12.252,5.379,106.114,972.213,849.599,2212.496,51.107,1508.43,3432.782,7.614,22.481,287.482,4063.23,9246.821,0.166,4.92,28.95,2.885,12.323,62.456,2227.275,1944.545,5068.681,5.171,-0.867,38.076,-60.167,0.0,347.322,15661.556,0.0,0.0,13.859,267.535,13.031,1.692,35.266,305.897,0.206,3.983,696.139,6716.868,439419091.0,18074.189,1488.238,22.157,13.969,10.158,225.026,1835.955,4178.141,0.787,62.817,0.333,23.251,60.266,52.888,137.149,4.738,12.026,2.009,38.978,363.101,318.216,826.32
